col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,retail_price,discounted_price,product_rating,discount,shipping,date
1,0,0,0,0,1,0,0,0,1,799,499,4,37.55,0,10/01/2021
0,0,1,0,1,0,0,1,0,0,5299,2599,1,50.95,0,10/01/2021
0,0,0,0,1,1,0,0,0,1,770,538,2,30.13,0,10/01/2021
0,0,0,0,0,0,1,0,0,2,750,599,3,20.13,0,10/01/2021
0,0,0,1,1,1,0,0,0,0,3950,2750,3,30.38,0,10/01/2021
1,0,0,0,0,1,0,0,1,0,4999,2999,4,40.01,0,10/01/2021
1,0,1,0,0,0,0,0,0,1,1100,745,3,32.27,0,10/01/2021
1,0,1,0,0,1,0,0,0,0,715,600,3,16.08,0,10/01/2021
1,0,1,0,0,0,1,0,0,0,2700,999,5,63.0,0,10/01/2021
0,0,0,1,0,0,1,1,0,0,1999,674,5,66.28,0,10/01/2021
0,0,0,0,1,0,0,1,0,1,750,149,1,80.13,40,10/01/2021
0,0,0,1,0,0,0,0,1,1,810,535,2,33.95,0,10/01/2021
0,0,0,1,2,0,0,0,0,0,715,660,2,7.69,0,10/01/2021
0,1,0,1,1,0,0,0,0,0,990,860,3,13.13,0,10/01/2021
0,0,0,1,1,0,0,0,0,1,790,660,4,16.46,0,10/01/2021
0,0,0,1,1,0,0,0,1,0,715,660,1,7.69,0,10/01/2021
0,0,0,1,1,0,0,1,0,0,715,660,2,7.69,0,10/01/2021
1,0,0,0,1,0,0,1,0,0,1800,699,5,61.17,0,10/01/2021
1,1,0,0,1,0,0,0,0,0,1800,599,4,66.72,0,10/01/2021
1,0,1,0,1,0,0,0,0,0,1800,699,3,61.17,0,10/01/2021
1,1,0,0,1,0,0,0,0,0,2500,999,2,60.04,0,10/01/2021
2,0,0,0,1,0,0,0,0,0,2500,999,5,60.04,0,10/01/2021
1,0,0,0,1,0,0,1,0,0,1200,999,3,16.75,0,10/01/2021
1,0,0,0,1,1,0,0,0,0,1800,699,1,61.17,0,10/01/2021
1,0,0,0,2,0,0,0,0,0,2500,999,2,60.04,0,10/01/2021
1,0,0,0,1,1,0,0,0,0,1800,699,2,61.17,0,10/01/2021
1,0,0,0,1,1,0,0,0,0,2500,999,1,60.04,0,10/01/2021
1,0,1,0,1,0,0,0,0,0,2000,999,5,50.05,0,10/01/2021
1,0,1,0,1,0,0,0,0,0,3000,999,5,66.7,0,25/01/2021
1,0,1,0,1,0,0,0,0,0,2500,999,5,60.04,0,10/01/2021
1,0,1,0,1,0,0,0,0,0,2500,999,5,60.04,0,25/01/2021
1,0,0,0,2,0,0,0,0,0,2000,999,4,50.05,0,10/01/2021
0,0,1,0,0,0,0,1,0,1,599,359,4,40.07,40,10/01/2021
0,0,1,0,1,0,0,1,0,0,799,479,5,40.05,0,10/01/2021
0,0,0,2,0,1,0,0,0,0,3999,1596,3,60.09,0,10/01/2021
0,0,0,2,0,1,0,0,0,0,2799,1119,3,60.02,0,25/01/2021
0,0,0,1,0,1,0,1,0,0,2399,959,5,60.03,0,10/01/2021
1,0,0,2,0,0,0,0,0,0,1999,799,3,60.03,0,10/01/2021
1,1,0,1,0,0,0,0,0,0,1299,499,4,61.59,0,10/01/2021
1,1,0,1,0,0,0,0,0,0,2699,799,4,70.4,0,25/01/2021
0,0,0,1,0,0,1,1,0,0,2999,1499,1,50.02,0,10/01/2021
0,0,0,0,0,1,0,0,1,1,2000,899,2,55.05,0,10/01/2021
0,1,1,0,0,0,0,1,0,0,749,379,3,49.4,0,10/01/2021
0,1,1,0,0,0,0,1,0,0,749,379,3,49.4,0,25/01/2021
0,0,0,2,0,0,0,1,0,0,1150,569,2,50.52,0,10/01/2021
0,0,0,1,1,0,1,0,0,0,2600,1300,3,50.0,0,10/01/2021
0,1,0,1,0,1,0,0,0,0,2800,1350,5,51.79,0,10/01/2021
0,1,1,0,0,0,0,1,0,0,425,340,5,20.0,40,10/01/2021
1,0,1,0,0,0,0,0,0,1,405,364,1,10.12,40,10/01/2021
0,1,0,0,0,0,0,0,0,2,2699,1050,2,61.1,0,10/01/2021
1,0,0,1,0,0,0,0,1,0,1299,349,5,73.13,40,10/01/2021
1,0,0,1,0,0,0,0,1,0,1299,349,5,73.13,40,25/01/2021
1,0,0,1,0,0,0,0,1,0,1299,349,5,73.13,40,10/02/2021
1,0,0,1,0,0,0,0,0,1,249,149,4,40.16,40,10/01/2021
0,0,0,1,0,1,0,0,1,0,249,225,1,9.64,40,10/01/2021
1,0,2,0,0,0,0,0,0,0,2599,999,5,61.56,0,10/01/2021
0,1,2,0,0,0,0,0,0,0,2599,999,5,61.56,0,25/01/2021
0,0,2,0,0,0,0,0,1,0,2599,999,5,61.56,0,10/02/2021
1,0,0,0,0,1,0,0,1,0,1499,599,2,60.04,0,10/01/2021
0,0,1,1,0,0,0,0,1,0,299,299,1,0.0,40,10/01/2021
0,0,1,0,1,0,0,0,0,1,2299,949,4,58.72,0,10/01/2021
1,0,1,0,0,0,0,1,0,0,900,695,5,22.78,0,10/01/2021
0,0,1,0,0,1,0,0,1,0,899,399,1,55.62,0,10/01/2021
0,0,1,0,0,1,0,0,1,0,899,399,1,55.62,0,25/01/2021
0,0,0,0,0,0,0,1,2,0,798,570,4,28.57,0,10/01/2021
1,0,0,0,0,0,2,0,0,0,1250,350,1,72.0,40,10/01/2021
0,0,0,0,0,1,1,0,1,0,999,750,3,24.92,0,10/01/2021
0,1,0,0,0,0,1,1,0,0,4000,949,3,76.28,0,10/01/2021
0,1,0,0,0,2,0,0,0,0,4000,949,1,76.28,0,10/01/2021
0,1,0,1,0,0,1,0,0,0,4000,949,4,76.28,0,10/01/2021
0,0,1,0,0,0,0,1,1,0,5500,3399,4,38.2,0,10/01/2021
0,0,1,0,0,0,0,0,2,0,5500,3399,3,38.2,0,10/01/2021
0,0,1,0,0,0,1,0,1,0,5500,3399,1,38.2,0,10/01/2021
0,0,2,0,0,0,0,0,1,0,5500,3399,1,38.2,0,10/01/2021
0,0,1,0,0,1,0,0,1,0,5500,3399,3,38.2,0,10/01/2021
0,0,1,0,0,0,0,0,2,0,5500,3399,2,38.2,0,10/01/2021
0,0,1,0,0,0,0,0,2,0,5500,3399,1,38.2,0,10/01/2021
0,0,1,0,0,0,0,0,1,1,6000,3674,5,38.77,0,10/01/2021
0,0,0,0,1,0,0,2,0,0,299,99,5,66.89,40,10/01/2021
0,0,0,0,1,0,0,2,0,0,299,99,5,66.89,40,25/01/2021
0,0,0,0,1,0,0,2,0,0,299,99,5,66.89,40,10/02/2021
1,0,0,0,2,0,0,0,0,0,321,229,5,28.66,40,10/01/2021
1,1,0,0,1,0,0,0,0,0,419,299,2,28.64,40,10/01/2021
0,1,0,0,1,0,0,0,1,0,999,888,2,11.11,0,10/01/2021
2,1,0,0,0,0,0,0,0,0,249,249,4,0.0,40,10/01/2021
2,0,1,0,0,0,0,0,0,0,349,349,4,0.0,40,10/01/2021
2,0,1,0,0,0,0,0,0,0,349,349,4,0.0,40,25/01/2021
1,0,0,0,0,0,0,1,0,1,360,360,2,0.0,40,10/01/2021
0,0,0,0,0,0,1,1,0,1,1099,899,4,18.2,0,10/01/2021
0,0,0,0,1,0,0,1,1,0,1298,519,1,60.02,0,10/01/2021
0,0,0,0,1,0,0,1,1,0,1298,519,1,60.02,0,25/01/2021
0,0,0,0,0,0,0,1,1,1,1998,799,4,60.01,0,10/01/2021
0,1,0,0,1,0,0,0,1,0,1310,740,4,43.51,0,10/01/2021
0,1,0,0,0,0,0,0,0,2,925,560,5,39.46,0,10/01/2021
0,1,0,0,0,0,1,0,0,1,3390,2190,5,35.4,0,10/01/2021
0,1,0,0,0,1,0,0,0,1,750,590,5,21.33,0,10/01/2021
0,1,0,0,0,0,0,0,1,1,750,590,3,21.33,0,10/01/2021
0,1,0,0,1,0,0,0,0,1,430,290,3,32.56,40,10/01/2021
0,1,0,1,0,0,0,0,0,1,430,399,2,7.21,0,10/01/2021
0,2,0,0,0,0,0,0,1,0,470,390,2,17.02,0,10/01/2021
0,0,0,1,1,0,0,0,1,0,999,999,3,0.0,0,10/01/2021
0,0,0,1,1,0,0,0,1,0,1999,900,3,54.98,0,25/01/2021
0,1,0,1,1,0,0,0,0,0,1499,675,2,54.97,0,10/01/2021
0,0,0,0,0,0,0,0,1,2,2499,799,3,68.03,0,10/01/2021
0,0,1,0,1,0,0,0,1,0,1299,497,2,61.74,0,10/01/2021
0,0,2,0,1,0,0,0,0,0,250,230,3,8.0,40,10/01/2021
0,0,2,0,0,0,0,1,0,0,1099,449,1,59.14,0,10/01/2021
1,0,0,0,0,0,1,0,0,1,1538,615,3,60.01,0,10/01/2021
1,0,0,0,0,0,1,0,0,1,1318,299,3,77.31,40,25/01/2021
1,0,0,0,0,0,1,0,1,0,1185,299,4,74.77,40,10/01/2021
1,0,0,0,0,0,1,0,1,0,1799,299,4,83.38,40,25/01/2021
1,0,0,0,0,0,1,0,1,0,1596,299,4,81.27,40,10/02/2021
0,1,0,0,0,1,0,1,0,0,999,999,2,0.0,0,10/01/2021
0,0,0,0,1,1,1,0,0,0,429,429,1,0.0,0,10/01/2021
0,0,0,0,0,1,0,1,1,0,898,699,5,22.16,0,10/01/2021
0,0,0,0,1,1,1,0,0,0,2999,1949,3,35.01,0,10/01/2021
0,0,0,0,0,1,0,1,0,1,2599,2209,3,15.01,0,10/01/2021
1,0,1,0,0,0,1,0,0,0,2100,599,1,71.48,0,10/01/2021
1,0,1,0,0,0,1,0,0,0,2100,599,1,71.48,0,25/01/2021
1,0,1,0,0,0,1,0,0,0,2100,599,1,71.48,0,10/02/2021
1,0,1,0,0,0,1,0,0,0,2100,599,1,71.48,0,25/02/2021
1,0,1,0,0,0,1,0,0,0,2200,599,1,72.77,0,10/03/2021
1,0,1,0,0,0,1,0,0,0,2100,599,1,71.48,0,25/03/2021
1,0,0,0,0,1,1,0,0,0,1900,599,2,68.47,0,10/01/2021
1,0,0,0,1,0,1,0,0,0,3000,549,1,81.7,0,10/01/2021
0,0,0,0,1,0,1,0,1,0,3100,649,5,79.06,0,10/01/2021
0,0,1,0,1,0,1,0,0,0,2600,510,2,80.38,0,10/01/2021
0,0,0,1,0,0,2,0,0,0,1900,278,2,85.37,40,10/01/2021
0,0,0,0,1,0,2,0,0,0,3200,579,1,81.91,0,10/01/2021
0,0,0,0,0,1,1,0,1,0,1099,719,5,34.58,0,10/01/2021
2,0,0,0,0,0,0,0,0,1,489,389,3,20.45,0,10/01/2021
1,1,0,0,0,0,0,0,0,1,489,389,3,20.45,0,25/01/2021
2,0,0,0,0,0,0,0,0,1,489,389,3,20.45,0,10/02/2021
1,0,0,0,0,0,0,1,0,1,489,389,3,20.45,0,25/02/2021
0,0,0,0,0,0,0,0,0,3,990,990,2,0.0,0,10/01/2021
0,0,0,0,0,0,0,1,0,2,499,349,3,30.06,40,10/01/2021
1,0,0,0,1,0,0,1,0,0,3680,2199,2,40.24,0,10/01/2021
0,0,0,0,1,1,0,1,0,0,1704,511,2,70.01,0,10/01/2021
0,0,0,0,2,1,0,0,0,0,2760,828,5,70.0,0,10/01/2021
0,0,0,0,1,1,0,0,0,1,1848,554,2,70.02,0,10/01/2021
0,0,0,0,1,1,1,0,0,0,1704,511,4,70.01,0,10/01/2021
0,1,0,0,1,1,0,0,0,0,2448,734,5,70.02,0,10/01/2021
0,1,0,0,1,1,0,0,0,0,1947,584,3,70.01,0,10/01/2021
0,0,0,1,1,1,0,0,0,0,2760,828,3,70.0,0,10/01/2021
0,0,0,1,1,1,0,0,0,0,2904,871,5,70.01,0,10/01/2021
0,0,0,0,1,1,0,1,0,0,2928,878,1,70.01,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,1199,499,2,58.38,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,1199,499,2,58.38,0,25/01/2021
0,0,0,0,1,1,0,0,1,0,1399,649,2,53.61,0,10/02/2021
0,0,0,0,1,1,0,0,1,0,1399,649,2,53.61,0,25/02/2021
0,0,0,0,1,1,0,0,1,0,1399,649,2,53.61,0,10/03/2021
0,0,0,0,1,1,0,0,1,0,1399,649,2,53.61,0,25/03/2021
0,0,0,0,1,1,0,0,1,0,1199,499,2,58.38,0,10/04/2021
1,1,0,1,0,0,0,0,0,0,629,399,3,36.57,0,10/01/2021
1,0,0,0,0,0,1,0,0,1,629,399,5,36.57,0,10/01/2021
1,0,0,0,0,0,1,0,0,1,629,399,5,36.57,0,25/01/2021
1,0,0,0,0,1,0,1,0,0,629,399,1,36.57,0,10/01/2021
1,0,0,0,2,0,0,0,0,0,629,399,2,36.57,0,10/01/2021
1,0,0,0,2,0,0,0,0,0,629,399,2,36.57,0,25/01/2021
1,0,0,0,0,0,0,1,1,0,629,399,1,36.57,0,10/01/2021
2,0,0,0,0,0,0,0,0,1,459,199,1,56.64,40,10/01/2021
2,1,0,0,0,0,0,0,0,0,459,199,1,56.64,40,10/01/2021
2,0,1,0,0,0,0,0,0,0,459,199,4,56.64,40,10/01/2021
2,0,0,1,0,0,0,0,0,0,459,199,5,56.64,40,10/01/2021
2,0,0,1,0,0,0,0,0,0,459,199,4,56.64,40,10/01/2021
2,0,0,0,1,0,0,0,0,0,459,199,3,56.64,40,10/01/2021
2,0,0,0,0,0,0,0,1,0,459,199,1,56.64,40,10/01/2021
2,0,0,0,0,0,0,1,0,0,459,199,1,56.64,40,10/01/2021
2,0,0,0,0,0,0,0,1,0,459,199,1,56.64,40,10/01/2021
2,0,1,0,0,0,0,0,0,0,459,199,2,56.64,40,10/01/2021
2,0,0,0,0,0,0,0,0,1,459,199,2,56.64,40,10/01/2021
2,0,0,0,0,1,0,0,0,0,459,199,3,56.64,40,10/01/2021
2,0,1,0,0,0,0,0,0,0,459,199,1,56.64,40,10/01/2021
2,0,0,0,0,0,0,0,0,1,459,199,1,56.64,40,10/01/2021
2,1,0,0,0,0,0,0,0,0,459,199,3,56.64,40,10/01/2021
2,0,1,0,0,0,0,0,0,0,459,199,3,56.64,40,10/01/2021
3,0,0,0,0,0,0,0,0,0,459,199,5,56.64,40,10/01/2021
2,0,0,0,1,0,0,0,0,0,459,199,4,56.64,40,10/01/2021
2,0,0,0,0,0,1,0,0,0,459,199,1,56.64,40,10/01/2021
2,0,0,0,0,1,0,0,0,0,459,199,4,56.64,40,10/01/2021
2,0,0,0,0,0,0,1,0,0,459,199,2,56.64,40,10/01/2021
2,0,0,0,0,0,0,0,0,1,459,199,1,56.64,40,10/01/2021
2,0,0,0,1,0,0,0,0,0,459,199,2,56.64,40,10/01/2021
2,1,0,0,0,0,0,0,0,0,459,199,3,56.64,40,10/01/2021
2,0,1,0,0,0,0,0,0,0,459,199,4,56.64,40,10/01/2021
2,0,0,0,0,1,0,0,0,0,459,199,4,56.64,40,10/01/2021
2,0,0,1,0,0,0,0,0,0,459,199,5,56.64,40,10/01/2021
2,0,0,0,0,0,1,0,0,0,459,199,3,56.64,40,10/01/2021
2,0,0,0,0,0,0,0,0,1,459,199,3,56.64,40,10/01/2021
2,0,0,0,1,0,0,0,0,0,459,199,4,56.64,40,10/01/2021
2,0,1,0,0,0,0,0,0,0,459,199,5,56.64,40,10/01/2021
2,0,0,0,0,0,0,0,0,1,459,199,5,56.64,40,10/01/2021
2,0,0,1,0,0,0,0,0,0,459,199,4,56.64,40,10/01/2021
2,0,0,0,0,0,0,1,0,0,459,199,4,56.64,40,10/01/2021
1,0,0,0,2,0,0,0,0,0,699,211,4,69.81,40,10/01/2021
1,0,1,0,1,0,0,0,0,0,699,211,2,69.81,40,10/01/2021
1,0,1,0,1,0,0,0,0,0,699,211,3,69.81,40,10/01/2021
1,0,0,0,2,0,0,0,0,0,699,211,3,69.81,40,10/01/2021
1,1,0,0,0,0,1,0,0,0,599,164,3,72.62,40,10/01/2021
1,0,0,0,1,0,0,0,0,1,599,164,2,72.62,40,10/01/2021
1,0,1,0,0,0,0,0,0,1,599,164,3,72.62,40,10/01/2021
1,0,0,0,0,0,1,0,0,1,599,164,5,72.62,40,10/01/2021
1,0,0,1,0,0,1,0,0,0,599,164,4,72.62,40,10/01/2021
2,0,0,0,1,0,0,0,0,0,599,164,3,72.62,40,10/01/2021
2,0,0,1,0,0,0,0,0,0,599,164,2,72.62,40,10/01/2021
1,0,0,0,0,1,0,1,0,0,599,164,2,72.62,40,10/01/2021
1,0,1,0,0,1,0,0,0,0,599,164,2,72.62,40,10/01/2021
1,0,1,0,1,0,0,0,0,0,599,164,1,72.62,40,10/01/2021
1,1,0,0,0,0,1,0,0,0,599,164,5,72.62,40,10/01/2021
1,0,0,0,0,2,0,0,0,0,599,164,2,72.62,40,10/01/2021
1,0,0,1,0,1,0,0,0,0,599,164,5,72.62,40,10/01/2021
1,1,0,0,0,1,0,0,0,0,599,164,1,72.62,40,10/01/2021
1,0,0,0,1,0,0,0,0,1,599,164,3,72.62,40,10/01/2021
1,0,1,0,0,0,0,1,0,0,599,164,3,72.62,40,10/01/2021
1,0,0,0,0,0,0,1,1,0,599,164,4,72.62,40,10/01/2021
1,0,0,0,0,0,0,2,0,0,599,164,1,72.62,40,10/01/2021
1,1,0,0,0,0,0,0,0,1,599,164,1,72.62,40,10/01/2021
1,1,0,0,0,0,0,1,0,0,599,164,3,72.62,40,10/01/2021
1,0,0,0,1,0,0,0,1,0,599,164,2,72.62,40,10/01/2021
1,0,0,0,0,0,1,0,1,0,599,164,2,72.62,40,10/01/2021
2,0,1,0,0,0,0,0,0,0,599,164,4,72.62,40,10/01/2021
2,0,0,1,0,0,0,0,0,0,599,164,5,72.62,40,10/01/2021
2,1,0,0,0,0,0,0,0,0,599,164,4,72.62,40,10/01/2021
2,0,0,1,0,0,0,0,0,0,599,164,3,72.62,40,10/01/2021
2,0,0,1,0,0,0,0,0,0,599,164,5,72.62,40,10/01/2021
1,0,1,1,0,0,0,0,0,0,599,164,1,72.62,40,10/01/2021
1,0,1,1,0,0,0,0,0,0,599,249,4,58.43,40,10/01/2021
0,0,0,1,0,0,0,1,0,1,600,265,5,55.83,40,10/01/2021
0,0,0,0,0,0,0,1,0,2,200,80,5,60.0,40,10/01/2021
0,0,0,0,0,0,0,1,0,2,250,90,5,64.0,40,25/01/2021
0,0,1,0,0,0,0,0,1,1,1095,692,1,36.8,0,10/01/2021
0,1,0,0,1,0,1,0,0,0,999,799,4,20.02,0,10/01/2021
1,0,0,0,0,0,0,0,1,1,600,500,2,16.67,0,10/01/2021
1,0,0,0,0,0,0,0,1,1,400,350,2,12.5,40,25/01/2021
0,0,1,1,0,0,0,1,0,0,1198,599,3,50.0,0,10/01/2021
1,0,0,0,1,0,0,0,0,1,870,512,1,41.15,0,10/01/2021
1,0,0,0,1,0,1,0,0,0,1999,1325,2,33.72,0,10/01/2021
0,0,0,0,1,1,1,0,0,0,499,324,1,35.07,40,10/01/2021
0,0,1,0,1,0,1,0,0,0,499,224,2,55.11,40,10/01/2021
1,0,0,0,1,0,0,0,1,0,849,699,3,17.67,0,10/01/2021
0,0,0,1,1,0,0,1,0,0,1736,863,1,50.29,0,10/01/2021
0,0,0,0,1,0,0,1,1,0,1820,905,4,50.27,0,10/01/2021
0,0,0,0,1,0,0,1,0,1,1624,807,1,50.31,0,10/01/2021
0,0,0,1,0,1,0,1,0,0,852,362,5,57.51,40,10/01/2021
0,0,0,1,0,0,0,1,1,0,1395,865,4,37.99,0,10/01/2021
0,0,0,1,0,1,0,1,0,0,1295,799,5,38.3,0,10/01/2021
0,0,3,0,0,0,0,0,0,0,800,800,2,0.0,0,10/01/2021
0,2,0,1,0,0,0,0,0,0,1000,599,4,40.1,0,10/01/2021
0,0,0,0,0,1,1,0,1,0,150,150,3,0.0,40,10/01/2021
0,0,0,0,0,1,1,0,1,0,100,100,5,0.0,40,10/01/2021
0,0,1,0,0,0,1,0,1,0,80,80,4,0.0,40,10/01/2021
0,0,0,1,0,0,1,0,1,0,80,80,3,0.0,40,10/01/2021
0,0,0,0,1,0,1,0,1,0,150,150,5,0.0,40,10/01/2021
0,0,0,0,0,1,1,0,1,0,80,80,4,0.0,40,10/01/2021
0,0,0,0,1,0,1,0,1,0,80,80,1,0.0,40,10/01/2021
0,0,0,0,0,0,1,0,1,1,80,80,5,0.0,40,10/01/2021
0,0,0,0,0,0,1,0,2,0,80,80,5,0.0,40,10/01/2021
0,0,0,0,0,0,1,0,2,0,100,100,5,0.0,40,10/01/2021
0,0,1,0,0,2,0,0,0,0,250,100,5,60.0,40,10/01/2021
0,1,0,0,0,0,0,1,0,1,299,138,2,53.85,40,10/01/2021
1,0,0,0,1,1,0,0,0,0,2199,1799,3,18.19,0,10/01/2021
0,0,0,0,1,2,0,0,0,0,2399,1799,1,25.01,0,10/01/2021
0,0,0,0,0,2,0,1,0,0,1199,439,3,63.39,0,10/01/2021
0,0,1,0,1,0,1,0,0,0,1510,1510,4,0.0,0,10/01/2021
0,0,0,0,1,1,1,0,0,0,5700,2850,1,50.0,0,10/01/2021
0,1,0,0,0,1,0,1,0,0,1040,350,1,66.35,40,10/01/2021
0,0,1,1,0,0,0,0,1,0,1949,799,1,59.0,0,10/01/2021
0,1,0,0,1,0,0,1,0,0,2599,1499,2,42.32,0,10/01/2021
0,0,1,0,1,0,0,0,0,1,4999,2700,4,45.99,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,510,295,4,42.16,40,10/01/2021
0,0,0,0,0,0,1,1,0,1,1749,699,4,60.03,0,10/01/2021
0,1,0,0,0,0,0,1,0,1,1599,799,4,50.03,0,10/01/2021
0,1,0,0,0,0,0,1,0,1,1699,679,4,60.04,0,25/01/2021
1,0,1,0,0,0,0,0,0,1,1299,616,4,52.58,0,10/01/2021
1,0,1,0,0,0,0,0,0,1,1599,759,4,52.53,0,25/01/2021
0,0,0,1,0,0,0,0,0,2,2998,1199,2,60.01,0,10/01/2021
1,0,0,0,0,0,1,0,1,0,224,224,4,0.0,40,10/01/2021
1,0,0,0,0,0,0,0,1,1,9900,8910,2,10.0,0,10/01/2021
1,1,0,0,0,0,0,0,1,0,270,243,1,10.0,40,10/01/2021
0,0,0,1,0,2,0,0,0,0,1399,699,1,50.04,0,10/01/2021
0,0,1,1,1,0,0,0,0,0,399,199,1,50.13,40,10/01/2021
1,1,1,0,0,0,0,0,0,0,700,525,5,25.0,0,10/01/2021
1,1,1,0,0,0,0,0,0,0,600,297,3,50.5,40,10/01/2021
1,0,0,0,0,0,1,1,0,0,1600,800,4,50.0,0,10/01/2021
1,0,0,0,1,0,0,1,0,0,3390,2790,3,17.7,0,10/01/2021
1,0,0,0,0,0,0,2,0,0,1790,1350,2,24.58,0,10/01/2021
0,1,0,0,0,0,1,0,0,1,1499,599,1,60.04,0,10/01/2021
1,1,1,0,0,0,0,0,0,0,799,316,4,60.45,40,10/01/2021
1,1,1,0,0,0,0,0,0,0,799,316,4,60.45,40,25/01/2021
1,1,1,0,0,0,0,0,0,0,1099,435,4,60.42,0,10/02/2021
1,1,1,0,0,0,0,0,0,0,799,316,4,60.45,40,25/02/2021
0,0,0,0,2,0,0,0,0,1,150,150,3,0.0,40,10/01/2021
1,0,0,0,1,0,0,1,0,0,150,150,2,0.0,40,10/01/2021
0,1,0,0,1,0,1,0,0,0,150,150,2,0.0,40,10/01/2021
1,0,0,1,0,1,0,0,0,0,499,180,3,63.93,40,10/01/2021
0,1,1,1,0,0,0,0,0,0,999,379,1,62.06,0,10/01/2021
0,1,1,1,0,0,0,0,0,0,699,267,1,61.8,40,25/01/2021
0,1,1,1,0,0,0,0,0,0,1199,479,1,60.05,0,10/02/2021
0,1,1,1,0,0,0,0,0,0,1199,479,1,60.05,0,25/02/2021
0,1,1,1,0,0,0,0,0,0,999,379,1,62.06,0,10/03/2021
0,1,1,1,0,0,0,0,0,0,999,379,1,62.06,0,25/03/2021
0,0,0,0,0,2,0,1,0,0,499,499,5,0.0,0,10/01/2021
0,0,0,0,0,0,0,1,1,1,1599,1119,4,30.02,0,10/01/2021
0,0,1,0,0,1,0,1,0,0,2799,2799,4,0.0,0,10/01/2021
0,1,1,0,0,1,0,0,0,0,3899,3899,2,0.0,0,10/01/2021
0,1,1,0,0,0,0,0,1,0,649,649,5,0.0,0,10/01/2021
0,1,1,0,0,0,0,0,1,0,1799,1799,1,0.0,0,10/01/2021
0,0,1,0,0,0,0,0,2,0,672,672,3,0.0,0,10/01/2021
0,1,0,0,0,0,0,0,0,2,899,499,4,44.49,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,3150,1350,4,57.14,0,10/01/2021
0,0,0,0,0,1,0,0,1,1,4900,1599,5,67.37,0,10/01/2021
0,1,0,0,0,1,0,0,1,0,4900,1599,3,67.37,0,10/01/2021
0,1,0,0,0,1,0,0,1,0,4900,1599,3,67.37,0,10/01/2021
0,0,0,0,0,2,0,0,1,0,4900,1599,1,67.37,0,10/01/2021
0,0,1,0,0,1,0,0,1,0,4900,1599,5,67.37,0,10/01/2021
0,0,0,0,0,1,1,0,1,0,4900,1599,3,67.37,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,4900,1599,2,67.37,0,10/01/2021
0,0,0,0,0,1,0,1,1,0,4900,1599,4,67.37,0,10/01/2021
0,0,0,0,0,1,0,0,1,1,4900,1599,5,67.37,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,4900,1599,5,67.37,0,10/01/2021
0,0,0,0,0,1,0,1,1,0,4900,1599,1,67.37,0,10/01/2021
0,0,0,0,0,1,0,1,1,0,3150,1350,2,57.14,0,10/01/2021
0,0,0,0,0,1,0,1,1,0,4900,1599,2,67.37,0,10/01/2021
0,1,0,0,0,1,0,0,1,0,4900,1599,2,67.37,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,4900,1599,3,67.37,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,4900,1599,2,67.37,0,10/01/2021
0,0,0,0,0,1,1,0,1,0,3150,1350,4,57.14,0,10/01/2021
0,0,0,0,0,1,0,0,2,0,4900,1599,1,67.37,0,10/01/2021
0,0,0,0,0,2,0,0,1,0,4900,1599,1,67.37,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,4900,1599,4,67.37,0,10/01/2021
0,1,0,0,0,1,0,0,1,0,4900,1599,4,67.37,0,10/01/2021
1,0,0,0,0,1,0,0,1,0,4900,1599,3,67.37,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,4900,1599,4,67.37,0,10/01/2021
0,0,0,0,0,1,0,0,1,1,4900,1599,2,67.37,0,10/01/2021
0,0,0,0,0,1,0,1,1,0,4900,1599,2,67.37,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,4900,1599,1,67.37,0,10/01/2021
0,0,0,0,0,1,0,0,2,0,4900,1599,1,67.37,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,4900,1599,4,67.37,0,10/01/2021
0,1,0,0,0,1,0,0,1,0,4900,1599,1,67.37,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,4900,1599,4,67.37,0,10/01/2021
0,0,0,1,0,1,0,0,1,0,4900,1599,3,67.37,0,10/01/2021
1,0,0,0,0,1,0,0,1,0,4900,1599,3,67.37,0,10/01/2021
0,0,0,0,0,1,0,1,1,0,3150,1350,1,57.14,0,10/01/2021
0,0,0,0,0,1,0,0,2,0,4900,1599,3,67.37,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,4900,1599,5,67.37,0,10/01/2021
1,0,0,0,0,1,0,0,1,0,4900,1599,3,67.37,0,10/01/2021
0,0,0,1,0,1,0,0,1,0,4900,1599,2,67.37,0,10/01/2021
0,0,0,0,0,1,0,1,1,0,4900,1599,2,67.37,0,10/01/2021
0,0,0,0,0,2,0,0,1,0,4900,1599,5,67.37,0,10/01/2021
0,0,0,0,1,1,0,0,1,0,4900,1599,2,67.37,0,10/01/2021
